record_id,hospital_id,hospital_name,week_start_date,blood_type,component_type,quantity_issued,month,trend_index
5862,3,Sta. Cruz District Hospital,16/09/2024,O+,Platelet Concentrate,1,9,38
5863,3,Sta. Cruz District Hospital,23/09/2024,O+,Platelet Concentrate,1,9,39
5864,3,Sta. Cruz District Hospital,30/09/2024,O+,Platelet Concentrate,2,9,40
5865,3,Sta. Cruz District Hospital,07/10/2024,O+,Platelet Concentrate,1,10,41
5866,3,Sta. Cruz District Hospital,14/10/2024,O+,Platelet Concentrate,2,10,42
5867,3,Sta. Cruz District Hospital,21/10/2024,O+,Platelet Concentrate,2,10,43
5868,3,Sta. Cruz District Hospital,28/10/2024,O+,Platelet Concentrate,2,10,44
5869,3,Sta. Cruz District Hospital,04/11/2024,O+,Platelet Concentrate,2,11,45
5870,3,Sta. Cruz District Hospital,11/11/2024,O+,Platelet Concentrate,1,11,46
5871,3,Sta. Cruz District Hospital,18/11/2024,O+,Platelet Concentrate,2,11,47
5872,3,Sta. Cruz District Hospital,25/11/2024,O+,Platelet Concentrate,2,11,48
5873,3,Sta. Cruz District Hospital,02/12/2024,O+,Platelet Concentrate,2,12,49
5874,3,Sta. Cruz District Hospital,09/12/2024,O+,Platelet Concentrate,2,12,50
5875,3,Sta. Cruz District Hospital,16/12/2024,O+,Platelet Concentrate,2,12,51
5876,3,Sta. Cruz District Hospital,23/12/2024,O+,Platelet Concentrate,2,12,52
5877,3,Sta. Cruz District Hospital,30/12/2024,O+,Platelet Concentrate,2,12,53
5878,3,Sta. Cruz District Hospital,06/01/2025,O+,Platelet Concentrate,2,1,54
5879,3,Sta. Cruz District Hospital,13/01/2025,O+,Platelet Concentrate,2,1,55
5880,3,Sta. Cruz District Hospital,20/01/2025,O+,Platelet Concentrate,2,1,56
5881,3,Sta. Cruz District Hospital,27/01/2025,O+,Platelet Concentrate,2,1,57
5882,3,Sta. Cruz District Hospital,03/02/2025,O+,Platelet Concentrate,1,2,58
5883,3,Sta. Cruz District Hospital,10/02/2025,O+,Platelet Concentrate,2,2,59
5884,3,Sta. Cruz District Hospital,17/02/2025,O+,Platelet Concentrate,1,2,60
5885,3,Sta. Cruz District Hospital,24/02/2025,O+,Platelet Concentrate,1,2,61
5886,3,Sta. Cruz District Hospital,03/03/2025,O+,Platelet Concentrate,2,3,62
5887,3,Sta. Cruz District Hospital,10/03/2025,O+,Platelet Concentrate,1,3,63
5888,3,Sta. Cruz District Hospital,17/03/2025,O+,Platelet Concentrate,2,3,64
5889,3,Sta. Cruz District Hospital,24/03/2025,O+,Platelet Concentrate,2,3,65
5890,3,Sta. Cruz District Hospital,31/03/2025,O+,Platelet Concentrate,1,3,66
5891,3,Sta. Cruz District Hospital,07/04/2025,O+,Platelet Concentrate,1,4,67
5892,3,Sta. Cruz District Hospital,14/04/2025,O+,Platelet Concentrate,1,4,68
5893,3,Sta. Cruz District Hospital,21/04/2025,O+,Platelet Concentrate,1,4,69
5894,3,Sta. Cruz District Hospital,28/04/2025,O+,Platelet Concentrate,2,4,70
5895,3,Sta. Cruz District Hospital,05/05/2025,O+,Platelet Concentrate,1,5,71
5896,3,Sta. Cruz District Hospital,12/05/2025,O+,Platelet Concentrate,2,5,72
5897,3,Sta. Cruz District Hospital,19/05/2025,O+,Platelet Concentrate,1,5,73
5898,3,Sta. Cruz District Hospital,26/05/2025,O+,Platelet Concentrate,1,5,74
5899,3,Sta. Cruz District Hospital,02/06/2025,O+,Platelet Concentrate,2,6,75
5900,3,Sta. Cruz District Hospital,09/06/2025,O+,Platelet Concentrate,2,6,76
5901,3,Sta. Cruz District Hospital,16/06/2025,O+,Platelet Concentrate,1,6,77
5902,3,Sta. Cruz District Hospital,23/06/2025,O+,Platelet Concentrate,2,6,78
5903,3,Sta. Cruz District Hospital,30/06/2025,O+,Platelet Concentrate,2,6,79
5904,3,Sta. Cruz District Hospital,07/07/2025,O+,Platelet Concentrate,1,7,80
5905,3,Sta. Cruz District Hospital,14/07/2025,O+,Platelet Concentrate,2,7,81
5906,3,Sta. Cruz District Hospital,21/07/2025,O+,Platelet Concentrate,2,7,82
5907,3,Sta. Cruz District Hospital,28/07/2025,O+,Platelet Concentrate,2,7,83
5908,3,Sta. Cruz District Hospital,04/08/2025,O+,Platelet Concentrate,1,8,84
5909,3,Sta. Cruz District Hospital,11/08/2025,O+,Platelet Concentrate,1,8,85
5910,3,Sta. Cruz District Hospital,18/08/2025,O+,Platelet Concentrate,2,8,86
5911,3,Sta. Cruz District Hospital,25/08/2025,O+,Platelet Concentrate,2,8,87
5912,3,Sta. Cruz District Hospital,01/09/2025,O+,Platelet Concentrate,1,9,88
5913,3,Sta. Cruz District Hospital,08/09/2025,O+,Platelet Concentrate,1,9,89
5914,3,Sta. Cruz District Hospital,15/09/2025,O+,Platelet Concentrate,2,9,90
5915,3,Sta. Cruz District Hospital,22/09/2025,O+,Platelet Concentrate,1,9,91
5916,3,Sta. Cruz District Hospital,29/09/2025,O+,Platelet Concentrate,1,9,92
5917,3,Sta. Cruz District Hospital,06/10/2025,O+,Platelet Concentrate,2,10,93
5918,3,Sta. Cruz District Hospital,13/10/2025,O+,Platelet Concentrate,1,10,94
5919,3,Sta. Cruz District Hospital,20/10/2025,O+,Platelet Concentrate,2,10,95
5920,3,Sta. Cruz District Hospital,27/10/2025,O+,Platelet Concentrate,1,10,96
5921,3,Sta. Cruz District Hospital,03/11/2025,O+,Platelet Concentrate,1,11,97
5922,3,Sta. Cruz District Hospital,10/11/2025,O+,Platelet Concentrate,2,11,98
5923,3,Sta. Cruz District Hospital,17/11/2025,O+,Platelet Concentrate,2,11,99
5924,3,Sta. Cruz District Hospital,24/11/2025,O+,Platelet Concentrate,1,11,100
5925,3,Sta. Cruz District Hospital,01/12/2025,O+,Platelet Concentrate,2,12,101
5926,3,Sta. Cruz District Hospital,08/12/2025,O+,Platelet Concentrate,2,12,102
5927,3,Sta. Cruz District Hospital,15/12/2025,O+,Platelet Concentrate,1,12,103
5928,3,Sta. Cruz District Hospital,22/12/2025,O+,Platelet Concentrate,1,12,104
5929,3,Sta. Cruz District Hospital,01/01/2024,O+,FFP,2,1,1
5930,3,Sta. Cruz District Hospital,08/01/2024,O+,FFP,2,1,2
5931,3,Sta. Cruz District Hospital,15/01/2024,O+,FFP,2,1,3
5932,3,Sta. Cruz District Hospital,22/01/2024,O+,FFP,2,1,4
5933,3,Sta. Cruz District Hospital,29/01/2024,O+,FFP,2,1,5
5934,3,Sta. Cruz District Hospital,05/02/2024,O+,FFP,2,2,6
5935,3,Sta. Cruz District Hospital,12/02/2024,O+,FFP,1,2,7
5936,3,Sta. Cruz District Hospital,19/02/2024,O+,FFP,1,2,8
5937,3,Sta. Cruz District Hospital,26/02/2024,O+,FFP,2,2,9
5938,3,Sta. Cruz District Hospital,04/03/2024,O+,FFP,2,3,10
5939,3,Sta. Cruz District Hospital,11/03/2024,O+,FFP,2,3,11
5940,3,Sta. Cruz District Hospital,18/03/2024,O+,FFP,2,3,12
5941,3,Sta. Cruz District Hospital,25/03/2024,O+,FFP,2,3,13
5942,3,Sta. Cruz District Hospital,01/04/2024,O+,FFP,2,4,14
5943,3,Sta. Cruz District Hospital,08/04/2024,O+,FFP,2,4,15
5944,3,Sta. Cruz District Hospital,15/04/2024,O+,FFP,2,4,16
5945,3,Sta. Cruz District Hospital,22/04/2024,O+,FFP,2,4,17
5946,3,Sta. Cruz District Hospital,29/04/2024,O+,FFP,2,4,18
5947,3,Sta. Cruz District Hospital,06/05/2024,O+,FFP,2,5,19
5948,3,Sta. Cruz District Hospital,13/05/2024,O+,FFP,2,5,20
5949,3,Sta. Cruz District Hospital,20/05/2024,O+,FFP,2,5,21
5950,3,Sta. Cruz District Hospital,27/05/2024,O+,FFP,2,5,22
5951,3,Sta. Cruz District Hospital,03/06/2024,O+,FFP,2,6,23
5952,3,Sta. Cruz District Hospital,10/06/2024,O+,FFP,2,6,24
5953,3,Sta. Cruz District Hospital,17/06/2024,O+,FFP,2,6,25
5954,3,Sta. Cruz District Hospital,24/06/2024,O+,FFP,2,6,26
5955,3,Sta. Cruz District Hospital,01/07/2024,O+,FFP,3,7,27
5956,3,Sta. Cruz District Hospital,08/07/2024,O+,FFP,2,7,28
5957,3,Sta. Cruz District Hospital,15/07/2024,O+,FFP,2,7,29
5958,3,Sta. Cruz District Hospital,22/07/2024,O+,FFP,2,7,30
5959,3,Sta. Cruz District Hospital,29/07/2024,O+,FFP,2,7,31
5960,3,Sta. Cruz District Hospital,05/08/2024,O+,FFP,2,8,32
5961,3,Sta. Cruz District Hospital,12/08/2024,O+,FFP,3,8,33
5962,3,Sta. Cruz District Hospital,19/08/2024,O+,FFP,2,8,34
5963,3,Sta. Cruz District Hospital,26/08/2024,O+,FFP,3,8,35
5964,3,Sta. Cruz District Hospital,02/09/2024,O+,FFP,2,9,36
5965,3,Sta. Cruz District Hospital,09/09/2024,O+,FFP,2,9,37
5966,3,Sta. Cruz District Hospital,16/09/2024,O+,FFP,2,9,38
5967,3,Sta. Cruz District Hospital,23/09/2024,O+,FFP,2,9,39
5968,3,Sta. Cruz District Hospital,30/09/2024,O+,FFP,2,9,40
5969,3,Sta. Cruz District Hospital,07/10/2024,O+,FFP,2,10,41
5970,3,Sta. Cruz District Hospital,14/10/2024,O+,FFP,2,10,42
5971,3,Sta. Cruz District Hospital,21/10/2024,O+,FFP,2,10,43
5972,3,Sta. Cruz District Hospital,28/10/2024,O+,FFP,2,10,44
5973,3,Sta. Cruz District Hospital,04/11/2024,O+,FFP,2,11,45
5974,3,Sta. Cruz District Hospital,11/11/2024,O+,FFP,2,11,46
5975,3,Sta. Cruz District Hospital,18/11/2024,O+,FFP,2,11,47
5976,3,Sta. Cruz District Hospital,25/11/2024,O+,FFP,2,11,48
5977,3,Sta. Cruz District Hospital,02/12/2024,O+,FFP,2,12,49
5978,3,Sta. Cruz District Hospital,09/12/2024,O+,FFP,2,12,50
5979,3,Sta. Cruz District Hospital,16/12/2024,O+,FFP,2,12,51
5980,3,Sta. Cruz District Hospital,23/12/2024,O+,FFP,2,12,52
5981,3,Sta. Cruz District Hospital,30/12/2024,O+,FFP,2,12,53
5982,3,Sta. Cruz District Hospital,06/01/2025,O+,FFP,1,1,54
5983,3,Sta. Cruz District Hospital,13/01/2025,O+,FFP,2,1,55
5984,3,Sta. Cruz District Hospital,20/01/2025,O+,FFP,2,1,56
5985,3,Sta. Cruz District Hospital,27/01/2025,O+,FFP,2,1,57
5986,3,Sta. Cruz District Hospital,03/02/2025,O+,FFP,2,2,58
5987,3,Sta. Cruz District Hospital,10/02/2025,O+,FFP,2,2,59
5988,3,Sta. Cruz District Hospital,17/02/2025,O+,FFP,2,2,60
5989,3,Sta. Cruz District Hospital,24/02/2025,O+,FFP,2,2,61
5990,3,Sta. Cruz District Hospital,03/03/2025,O+,FFP,2,3,62
5991,3,Sta. Cruz District Hospital,10/03/2025,O+,FFP,2,3,63
5992,3,Sta. Cruz District Hospital,17/03/2025,O+,FFP,2,3,64
5993,3,Sta. Cruz District Hospital,24/03/2025,O+,FFP,2,3,65
5994,3,Sta. Cruz District Hospital,31/03/2025,O+,FFP,2,3,66
5995,3,Sta. Cruz District Hospital,07/04/2025,O+,FFP,2,4,67
5996,3,Sta. Cruz District Hospital,14/04/2025,O+,FFP,2,4,68
5997,3,Sta. Cruz District Hospital,21/04/2025,O+,FFP,2,4,69
5998,3,Sta. Cruz District Hospital,28/04/2025,O+,FFP,1,4,70
5999,3,Sta. Cruz District Hospital,05/05/2025,O+,FFP,2,5,71
6000,3,Sta. Cruz District Hospital,12/05/2025,O+,FFP,2,5,72
6001,3,Sta. Cruz District Hospital,19/05/2025,O+,FFP,2,5,73
6002,3,Sta. Cruz District Hospital,26/05/2025,O+,FFP,2,5,74
6003,3,Sta. Cruz District Hospital,02/06/2025,O+,FFP,2,6,75
6004,3,Sta. Cruz District Hospital,09/06/2025,O+,FFP,2,6,76
6005,3,Sta. Cruz District Hospital,16/06/2025,O+,FFP,2,6,77
6006,3,Sta. Cruz District Hospital,23/06/2025,O+,FFP,1,6,78
6007,3,Sta. Cruz District Hospital,30/06/2025,O+,FFP,2,6,79
6008,3,Sta. Cruz District Hospital,07/07/2025,O+,FFP,2,7,80
6009,3,Sta. Cruz District Hospital,14/07/2025,O+,FFP,2,7,81
6010,3,Sta. Cruz District Hospital,21/07/2025,O+,FFP,2,7,82
6011,3,Sta. Cruz District Hospital,28/07/2025,O+,FFP,2,7,83
6012,3,Sta. Cruz District Hospital,04/08/2025,O+,FFP,2,8,84
6013,3,Sta. Cruz District Hospital,11/08/2025,O+,FFP,2,8,85
6014,3,Sta. Cruz District Hospital,18/08/2025,O+,FFP,2,8,86
6015,3,Sta. Cruz District Hospital,25/08/2025,O+,FFP,1,8,87
6016,3,Sta. Cruz District Hospital,01/09/2025,O+,FFP,2,9,88
6017,3,Sta. Cruz District Hospital,08/09/2025,O+,FFP,2,9,89
6018,3,Sta. Cruz District Hospital,15/09/2025,O+,FFP,2,9,90
6019,3,Sta. Cruz District Hospital,22/09/2025,O+,FFP,2,9,91
6020,3,Sta. Cruz District Hospital,29/09/2025,O+,FFP,2,9,92
6021,3,Sta. Cruz District Hospital,06/10/2025,O+,FFP,2,10,93
6022,3,Sta. Cruz District Hospital,13/10/2025,O+,FFP,2,10,94
6023,3,Sta. Cruz District Hospital,20/10/2025,O+,FFP,2,10,95
6024,3,Sta. Cruz District Hospital,27/10/2025,O+,FFP,2,10,96
6025,3,Sta. Cruz District Hospital,03/11/2025,O+,FFP,2,11,97
6026,3,Sta. Cruz District Hospital,10/11/2025,O+,FFP,2,11,98
6027,3,Sta. Cruz District Hospital,17/11/2025,O+,FFP,1,11,99
6028,3,Sta. Cruz District Hospital,24/11/2025,O+,FFP,2,11,100
6029,3,Sta. Cruz District Hospital,01/12/2025,O+,FFP,3,12,101
6030,3,Sta. Cruz District Hospital,08/12/2025,O+,FFP,3,12,102
6031,3,Sta. Cruz District Hospital,15/12/2025,O+,FFP,2,12,103
6032,3,Sta. Cruz District Hospital,22/12/2025,O+,FFP,2,12,104
6033,3,Sta. Cruz District Hospital,01/01/2024,O+,Cryoprecipitate,1,1,1
6034,3,Sta. Cruz District Hospital,08/01/2024,O+,Cryoprecipitate,1,1,2
6035,3,Sta. Cruz District Hospital,15/01/2024,O+,Cryoprecipitate,1,1,3
6036,3,Sta. Cruz District Hospital,22/01/2024,O+,Cryoprecipitate,1,1,4
6037,3,Sta. Cruz District Hospital,29/01/2024,O+,Cryoprecipitate,1,1,5
6038,3,Sta. Cruz District Hospital,05/02/2024,O+,Cryoprecipitate,0,2,6
6039,3,Sta. Cruz District Hospital,12/02/2024,O+,Cryoprecipitate,1,2,7
6040,3,Sta. Cruz District Hospital,19/02/2024,O+,Cryoprecipitate,0,2,8
6041,3,Sta. Cruz District Hospital,26/02/2024,O+,Cryoprecipitate,1,2,9
6042,3,Sta. Cruz District Hospital,04/03/2024,O+,Cryoprecipitate,1,3,10
6043,3,Sta. Cruz District Hospital,11/03/2024,O+,Cryoprecipitate,0,3,11
6044,3,Sta. Cruz District Hospital,18/03/2024,O+,Cryoprecipitate,0,3,12
6045,3,Sta. Cruz District Hospital,25/03/2024,O+,Cryoprecipitate,1,3,13
6046,3,Sta. Cruz District Hospital,01/04/2024,O+,Cryoprecipitate,1,4,14
6047,3,Sta. Cruz District Hospital,08/04/2024,O+,Cryoprecipitate,1,4,15
6048,3,Sta. Cruz District Hospital,15/04/2024,O+,Cryoprecipitate,1,4,16
6049,3,Sta. Cruz District Hospital,22/04/2024,O+,Cryoprecipitate,0,4,17
6050,3,Sta. Cruz District Hospital,29/04/2024,O+,Cryoprecipitate,0,4,18
6051,3,Sta. Cruz District Hospital,06/05/2024,O+,Cryoprecipitate,1,5,19
6052,3,Sta. Cruz District Hospital,13/05/2024,O+,Cryoprecipitate,1,5,20
6053,3,Sta. Cruz District Hospital,20/05/2024,O+,Cryoprecipitate,1,5,21
6054,3,Sta. Cruz District Hospital,27/05/2024,O+,Cryoprecipitate,0,5,22
6055,3,Sta. Cruz District Hospital,03/06/2024,O+,Cryoprecipitate,1,6,23
6056,3,Sta. Cruz District Hospital,10/06/2024,O+,Cryoprecipitate,1,6,24
6057,3,Sta. Cruz District Hospital,17/06/2024,O+,Cryoprecipitate,1,6,25
6058,3,Sta. Cruz District Hospital,24/06/2024,O+,Cryoprecipitate,1,6,26
6059,3,Sta. Cruz District Hospital,01/07/2024,O+,Cryoprecipitate,0,7,27
6060,3,Sta. Cruz District Hospital,08/07/2024,O+,Cryoprecipitate,0,7,28
6061,3,Sta. Cruz District Hospital,15/07/2024,O+,Cryoprecipitate,1,7,29
6062,3,Sta. Cruz District Hospital,22/07/2024,O+,Cryoprecipitate,1,7,30
6063,3,Sta. Cruz District Hospital,29/07/2024,O+,Cryoprecipitate,1,7,31
6064,3,Sta. Cruz District Hospital,05/08/2024,O+,Cryoprecipitate,1,8,32
6065,3,Sta. Cruz District Hospital,12/08/2024,O+,Cryoprecipitate,1,8,33
6066,3,Sta. Cruz District Hospital,19/08/2024,O+,Cryoprecipitate,0,8,34
6067,3,Sta. Cruz District Hospital,26/08/2024,O+,Cryoprecipitate,1,8,35
6068,3,Sta. Cruz District Hospital,02/09/2024,O+,Cryoprecipitate,1,9,36
6069,3,Sta. Cruz District Hospital,09/09/2024,O+,Cryoprecipitate,1,9,37
6070,3,Sta. Cruz District Hospital,16/09/2024,O+,Cryoprecipitate,1,9,38
6071,3,Sta. Cruz District Hospital,23/09/2024,O+,Cryoprecipitate,1,9,39
6072,3,Sta. Cruz District Hospital,30/09/2024,O+,Cryoprecipitate,0,9,40
6073,3,Sta. Cruz District Hospital,07/10/2024,O+,Cryoprecipitate,1,10,41
6074,3,Sta. Cruz District Hospital,14/10/2024,O+,Cryoprecipitate,0,10,42
6075,3,Sta. Cruz District Hospital,21/10/2024,O+,Cryoprecipitate,1,10,43
6076,3,Sta. Cruz District Hospital,28/10/2024,O+,Cryoprecipitate,0,10,44
6077,3,Sta. Cruz District Hospital,04/11/2024,O+,Cryoprecipitate,1,11,45
6078,3,Sta. Cruz District Hospital,11/11/2024,O+,Cryoprecipitate,0,11,46
6079,3,Sta. Cruz District Hospital,18/11/2024,O+,Cryoprecipitate,1,11,47
6080,3,Sta. Cruz District Hospital,25/11/2024,O+,Cryoprecipitate,1,11,48
6081,3,Sta. Cruz District Hospital,02/12/2024,O+,Cryoprecipitate,1,12,49
6082,3,Sta. Cruz District Hospital,09/12/2024,O+,Cryoprecipitate,1,12,50
6083,3,Sta. Cruz District Hospital,16/12/2024,O+,Cryoprecipitate,1,12,51
6084,3,Sta. Cruz District Hospital,23/12/2024,O+,Cryoprecipitate,1,12,52
6085,3,Sta. Cruz District Hospital,30/12/2024,O+,Cryoprecipitate,1,12,53
6086,3,Sta. Cruz District Hospital,06/01/2025,O+,Cryoprecipitate,1,1,54
6087,3,Sta. Cruz District Hospital,13/01/2025,O+,Cryoprecipitate,1,1,55
6088,3,Sta. Cruz District Hospital,20/01/2025,O+,Cryoprecipitate,1,1,56
6089,3,Sta. Cruz District Hospital,27/01/2025,O+,Cryoprecipitate,1,1,57
6090,3,Sta. Cruz District Hospital,03/02/2025,O+,Cryoprecipitate,0,2,58
6091,3,Sta. Cruz District Hospital,10/02/2025,O+,Cryoprecipitate,1,2,59
6092,3,Sta. Cruz District Hospital,17/02/2025,O+,Cryoprecipitate,0,2,60
6093,3,Sta. Cruz District Hospital,24/02/2025,O+,Cryoprecipitate,1,2,61
6094,3,Sta. Cruz District Hospital,03/03/2025,O+,Cryoprecipitate,0,3,62
6095,3,Sta. Cruz District Hospital,10/03/2025,O+,Cryoprecipitate,1,3,63
6096,3,Sta. Cruz District Hospital,17/03/2025,O+,Cryoprecipitate,1,3,64
6097,3,Sta. Cruz District Hospital,24/03/2025,O+,Cryoprecipitate,0,3,65
6098,3,Sta. Cruz District Hospital,31/03/2025,O+,Cryoprecipitate,1,3,66
6099,3,Sta. Cruz District Hospital,07/04/2025,O+,Cryoprecipitate,0,4,67
6100,3,Sta. Cruz District Hospital,14/04/2025,O+,Cryoprecipitate,1,4,68
6101,3,Sta. Cruz District Hospital,21/04/2025,O+,Cryoprecipitate,1,4,69
6102,3,Sta. Cruz District Hospital,28/04/2025,O+,Cryoprecipitate,1,4,70
6103,3,Sta. Cruz District Hospital,05/05/2025,O+,Cryoprecipitate,0,5,71
6104,3,Sta. Cruz District Hospital,12/05/2025,O+,Cryoprecipitate,1,5,72
6105,3,Sta. Cruz District Hospital,19/05/2025,O+,Cryoprecipitate,0,5,73
6106,3,Sta. Cruz District Hospital,26/05/2025,O+,Cryoprecipitate,1,5,74
6107,3,Sta. Cruz District Hospital,02/06/2025,O+,Cryoprecipitate,1,6,75
6108,3,Sta. Cruz District Hospital,09/06/2025,O+,Cryoprecipitate,1,6,76
6109,3,Sta. Cruz District Hospital,16/06/2025,O+,Cryoprecipitate,0,6,77
6110,3,Sta. Cruz District Hospital,23/06/2025,O+,Cryoprecipitate,0,6,78
6111,3,Sta. Cruz District Hospital,30/06/2025,O+,Cryoprecipitate,1,6,79
6112,3,Sta. Cruz District Hospital,07/07/2025,O+,Cryoprecipitate,0,7,80
6113,3,Sta. Cruz District Hospital,14/07/2025,O+,Cryoprecipitate,1,7,81
6114,3,Sta. Cruz District Hospital,21/07/2025,O+,Cryoprecipitate,0,7,82
6115,3,Sta. Cruz District Hospital,28/07/2025,O+,Cryoprecipitate,1,7,83
6116,3,Sta. Cruz District Hospital,04/08/2025,O+,Cryoprecipitate,1,8,84
6117,3,Sta. Cruz District Hospital,11/08/2025,O+,Cryoprecipitate,0,8,85
6118,3,Sta. Cruz District Hospital,18/08/2025,O+,Cryoprecipitate,1,8,86
6119,3,Sta. Cruz District Hospital,25/08/2025,O+,Cryoprecipitate,0,8,87
6120,3,Sta. Cruz District Hospital,01/09/2025,O+,Cryoprecipitate,0,9,88
6121,3,Sta. Cruz District Hospital,08/09/2025,O+,Cryoprecipitate,1,9,89
6122,3,Sta. Cruz District Hospital,15/09/2025,O+,Cryoprecipitate,0,9,90
6123,3,Sta. Cruz District Hospital,22/09/2025,O+,Cryoprecipitate,1,9,91
6124,3,Sta. Cruz District Hospital,29/09/2025,O+,Cryoprecipitate,1,9,92
6125,3,Sta. Cruz District Hospital,06/10/2025,O+,Cryoprecipitate,1,10,93
6126,3,Sta. Cruz District Hospital,13/10/2025,O+,Cryoprecipitate,1,10,94
6127,3,Sta. Cruz District Hospital,20/10/2025,O+,Cryoprecipitate,0,10,95
6128,3,Sta. Cruz District Hospital,27/10/2025,O+,Cryoprecipitate,1,10,96
6129,3,Sta. Cruz District Hospital,03/11/2025,O+,Cryoprecipitate,1,11,97
6130,3,Sta. Cruz District Hospital,10/11/2025,O+,Cryoprecipitate,0,11,98
6131,3,Sta. Cruz District Hospital,17/11/2025,O+,Cryoprecipitate,0,11,99
6132,3,Sta. Cruz District Hospital,24/11/2025,O+,Cryoprecipitate,1,11,100
6133,3,Sta. Cruz District Hospital,01/12/2025,O+,Cryoprecipitate,1,12,101
6134,3,Sta. Cruz District Hospital,08/12/2025,O+,Cryoprecipitate,1,12,102
6135,3,Sta. Cruz District Hospital,15/12/2025,O+,Cryoprecipitate,1,12,103
6136,3,Sta. Cruz District Hospital,22/12/2025,O+,Cryoprecipitate,1,12,104
6137,3,Sta. Cruz District Hospital,01/01/2024,O+,Cryosupernate,1,1,1
6138,3,Sta. Cruz District Hospital,08/01/2024,O+,Cryosupernate,1,1,2
6139,3,Sta. Cruz District Hospital,15/01/2024,O+,Cryosupernate,0,1,3
6140,3,Sta. Cruz District Hospital,22/01/2024,O+,Cryosupernate,0,1,4
6141,3,Sta. Cruz District Hospital,29/01/2024,O+,Cryosupernate,0,1,5
6142,3,Sta. Cruz District Hospital,05/02/2024,O+,Cryosupernate,1,2,6
6143,3,Sta. Cruz District Hospital,12/02/2024,O+,Cryosupernate,0,2,7
6144,3,Sta. Cruz District Hospital,19/02/2024,O+,Cryosupernate,0,2,8
6145,3,Sta. Cruz District Hospital,26/02/2024,O+,Cryosupernate,1,2,9
6146,3,Sta. Cruz District Hospital,04/03/2024,O+,Cryosupernate,1,3,10
6147,3,Sta. Cruz District Hospital,11/03/2024,O+,Cryosupernate,0,3,11
6148,3,Sta. Cruz District Hospital,18/03/2024,O+,Cryosupernate,0,3,12
6149,3,Sta. Cruz District Hospital,25/03/2024,O+,Cryosupernate,1,3,13
6150,3,Sta. Cruz District Hospital,01/04/2024,O+,Cryosupernate,0,4,14
6151,3,Sta. Cruz District Hospital,08/04/2024,O+,Cryosupernate,1,4,15
6152,3,Sta. Cruz District Hospital,15/04/2024,O+,Cryosupernate,0,4,16
6153,3,Sta. Cruz District Hospital,22/04/2024,O+,Cryosupernate,1,4,17
6154,3,Sta. Cruz District Hospital,29/04/2024,O+,Cryosupernate,0,4,18
6155,3,Sta. Cruz District Hospital,06/05/2024,O+,Cryosupernate,1,5,19
6156,3,Sta. Cruz District Hospital,13/05/2024,O+,Cryosupernate,0,5,20
6157,3,Sta. Cruz District Hospital,20/05/2024,O+,Cryosupernate,1,5,21
6158,3,Sta. Cruz District Hospital,27/05/2024,O+,Cryosupernate,0,5,22
6159,3,Sta. Cruz District Hospital,03/06/2024,O+,Cryosupernate,0,6,23
6160,3,Sta. Cruz District Hospital,10/06/2024,O+,Cryosupernate,0,6,24
6161,3,Sta. Cruz District Hospital,17/06/2024,O+,Cryosupernate,1,6,25
6162,3,Sta. Cruz District Hospital,24/06/2024,O+,Cryosupernate,0,6,26
6163,3,Sta. Cruz District Hospital,01/07/2024,O+,Cryosupernate,0,7,27
6164,3,Sta. Cruz District Hospital,08/07/2024,O+,Cryosupernate,1,7,28
6165,3,Sta. Cruz District Hospital,15/07/2024,O+,Cryosupernate,1,7,29
6166,3,Sta. Cruz District Hospital,22/07/2024,O+,Cryosupernate,1,7,30
6167,3,Sta. Cruz District Hospital,29/07/2024,O+,Cryosupernate,0,7,31
6168,3,Sta. Cruz District Hospital,05/08/2024,O+,Cryosupernate,1,8,32
6169,3,Sta. Cruz District Hospital,12/08/2024,O+,Cryosupernate,1,8,33
6170,3,Sta. Cruz District Hospital,19/08/2024,O+,Cryosupernate,1,8,34
6171,3,Sta. Cruz District Hospital,26/08/2024,O+,Cryosupernate,1,8,35
6172,3,Sta. Cruz District Hospital,02/09/2024,O+,Cryosupernate,0,9,36
6173,3,Sta. Cruz District Hospital,09/09/2024,O+,Cryosupernate,1,9,37
6174,3,Sta. Cruz District Hospital,16/09/2024,O+,Cryosupernate,1,9,38
6175,3,Sta. Cruz District Hospital,23/09/2024,O+,Cryosupernate,1,9,39
6176,3,Sta. Cruz District Hospital,30/09/2024,O+,Cryosupernate,0,9,40
6177,3,Sta. Cruz District Hospital,07/10/2024,O+,Cryosupernate,0,10,41
6178,3,Sta. Cruz District Hospital,14/10/2024,O+,Cryosupernate,0,10,42
6179,3,Sta. Cruz District Hospital,21/10/2024,O+,Cryosupernate,0,10,43
6180,3,Sta. Cruz District Hospital,28/10/2024,O+,Cryosupernate,1,10,44
6181,3,Sta. Cruz District Hospital,04/11/2024,O+,Cryosupernate,1,11,45
6182,3,Sta. Cruz District Hospital,11/11/2024,O+,Cryosupernate,0,11,46
6183,3,Sta. Cruz District Hospital,18/11/2024,O+,Cryosupernate,1,11,47
6184,3,Sta. Cruz District Hospital,25/11/2024,O+,Cryosupernate,1,11,48
6185,3,Sta. Cruz District Hospital,02/12/2024,O+,Cryosupernate,0,12,49
6186,3,Sta. Cruz District Hospital,09/12/2024,O+,Cryosupernate,0,12,50
6187,3,Sta. Cruz District Hospital,16/12/2024,O+,Cryosupernate,0,12,51
